date,symbol,shortable,borrow_fee_bps,available_quantity
2020-09-21,CCC,true,140.0,2000000
2020-09-21,DDD,true,140.0,2000000
2020-09-21,EEE,true,950.0,2000000
2020-09-21,FFF,true,140.0,2000000
2020-09-21,GGG,false,140.0,0
2020-09-21,HHH,false,140.0,0
2020-09-22,AAA,true,140.0,2000000
2020-09-22,BBB,true,140.0,2000000
2020-09-22,CCC,true,140.0,2000000
2020-09-22,DDD,true,140.0,2000000
2020-09-22,EEE,true,950.0,2000000
2020-09-22,FFF,true,140.0,2000000
2020-09-22,GGG,false,140.0,0
2020-09-22,HHH,false,140.0,0
2020-09-23,AAA,true,140.0,2000000
2020-09-23,BBB,true,140.0,2000000
2020-09-23,CCC,true,140.0,2000000
2020-09-23,DDD,true,140.0,2000000
2020-09-23,EEE,true,950.0,2000000
2020-09-23,FFF,true,140.0,2000000
2020-09-23,GGG,false,140.0,0
2020-09-23,HHH,false,140.0,0
2020-09-24,AAA,true,140.0,2000000
2020-09-24,BBB,true,140.0,2000000
2020-09-24,CCC,true,140.0,2000000
2020-09-24,DDD,true,140.0,2000000
2020-09-24,EEE,true,950.0,2000000
2020-09-24,FFF,true,140.0,2000000
2020-09-24,GGG,false,140.0,0
2020-09-24,HHH,false,140.0,0
2020-09-25,AAA,true,140.0,2000000
2020-09-25,BBB,true,140.0,2000000
2020-09-25,CCC,true,140.0,2000000
2020-09-25,DDD,true,140.0,2000000
2020-09-25,EEE,true,950.0,2000000
2020-09-25,FFF,true,140.0,2000000
2020-09-25,GGG,false,140.0,0
2020-09-25,HHH,false,140.0,0
2020-09-28,AAA,true,140.0,2000000
2020-09-28,BBB,true,140.0,2000000
2020-09-28,CCC,true,140.0,2000000
2020-09-28,DDD,true,140.0,2000000
2020-09-28,EEE,true,950.0,2000000
2020-09-28,FFF,true,140.0,2000000
2020-09-28,GGG,false,140.0,0
2020-09-28,HHH,false,140.0,0
2020-09-29,AAA,true,140.0,2000000
2020-09-29,BBB,true,140.0,2000000
2020-09-29,CCC,true,140.0,2000000
2020-09-29,DDD,true,140.0,2000000
2020-09-29,EEE,true,950.0,2000000
2020-09-29,FFF,true,140.0,2000000
2020-09-29,GGG,false,140.0,0
2020-09-29,HHH,false,140.0,0
2020-09-30,AAA,true,140.0,2000000
2020-09-30,BBB,true,140.0,2000000
2020-09-30,CCC,true,140.0,2000000
2020-09-30,DDD,true,140.0,2000000
2020-09-30,EEE,true,950.0,2000000
2020-09-30,FFF,true,140.0,2000000
2020-09-30,GGG,false,140.0,0
2020-09-30,HHH,false,140.0,0
2020-10-01,AAA,true,140.0,2000000
2020-10-01,BBB,true,140.0,2000000
2020-10-01,CCC,true,140.0,2000000
2020-10-01,DDD,true,140.0,2000000
2020-10-01,EEE,true,950.0,2000000
2020-10-01,FFF,true,140.0,2000000
2020-10-01,GGG,false,140.0,0
2020-10-01,HHH,false,140.0,0
2020-10-02,AAA,true,140.0,2000000
2020-10-02,BBB,true,140.0,2000000
2020-10-02,CCC,true,140.0,2000000
2020-10-02,DDD,true,140.0,2000000
2020-10-02,EEE,true,950.0,2000000
2020-10-02,FFF,true,140.0,2000000
2020-10-02,GGG,false,140.0,0
2020-10-02,HHH,false,140.0,0
2020-10-05,AAA,true,140.0,2000000
2020-10-05,BBB,true,140.0,2000000
2020-10-05,CCC,true,140.0,2000000
2020-10-05,DDD,true,140.0,2000000
2020-10-05,EEE,true,950.0,2000000
2020-10-05,FFF,true,140.0,2000000
2020-10-05,GGG,false,140.0,0
2020-10-05,HHH,false,140.0,0
2020-10-06,AAA,true,140.0,2000000
2020-10-06,BBB,true,140.0,2000000
2020-10-06,CCC,true,140.0,2000000
2020-10-06,DDD,true,140.0,2000000
2020-10-06,EEE,true,950.0,2000000
2020-10-06,FFF,true,140.0,2000000
2020-10-06,GGG,false,140.0,0
2020-10-06,HHH,false,140.0,0
2020-10-07,AAA,true,140.0,2000000
2020-10-07,BBB,true,140.0,2000000
2020-10-07,CCC,true,140.0,2000000
2020-10-07,DDD,true,140.0,2000000
2020-10-07,EEE,true,950.0,2000000
2020-10-07,FFF,true,140.0,2000000
2020-10-07,GGG,false,140.0,0
2020-10-07,HHH,false,140.0,0
2020-10-08,AAA,true,140.0,2000000
2020-10-08,BBB,true,140.0,2000000
2020-10-08,CCC,true,140.0,2000000
2020-10-08,DDD,true,140.0,2000000
2020-10-08,EEE,true,950.0,2000000
2020-10-08,FFF,true,140.0,2000000
2020-10-08,GGG,false,140.0,0
2020-10-08,HHH,false,140.0,0
2020-10-09,AAA,true,140.0,2000000
2020-10-09,BBB,true,140.0,2000000
2020-10-09,CCC,true,140.0,2000000
2020-10-09,DDD,true,140.0,2000000
2020-10-09,EEE,true,950.0,2000000
2020-10-09,FFF,true,140.0,2000000
2020-10-09,GGG,false,140.0,0
2020-10-09,HHH,false,140.0,0
2020-10-12,AAA,true,140.0,2000000
2020-10-12,BBB,true,140.0,2000000
2020-10-12,CCC,true,140.0,2000000
2020-10-12,DDD,true,140.0,2000000
2020-10-12,EEE,true,950.0,2000000
2020-10-12,FFF,true,140.0,2000000
2020-10-12,GGG,false,140.0,0
2020-10-12,HHH,false,140.0,0
2020-10-13,AAA,true,140.0,2000000
2020-10-13,BBB,true,140.0,2000000
2020-10-13,CCC,true,140.0,2000000
2020-10-13,DDD,true,140.0,2000000
2020-10-13,EEE,true,950.0,2000000
2020-10-13,FFF,true,140.0,2000000
2020-10-13,GGG,false,140.0,0
2020-10-13,HHH,false,140.0,0
2020-10-14,AAA,true,140.0,2000000
2020-10-14,BBB,true,140.0,2000000
2020-10-14,CCC,true,140.0,2000000
2020-10-14,DDD,true,140.0,2000000
2020-10-14,EEE,true,950.0,2000000
2020-10-14,FFF,true,140.0,2000000
2020-10-14,GGG,false,140.0,0
2020-10-14,HHH,false,140.0,0
2020-10-15,AAA,true,140.0,2000000
2020-10-15,BBB,true,140.0,2000000
2020-10-15,CCC,true,140.0,2000000
2020-10-15,DDD,true,140.0,2000000
2020-10-15,EEE,true,950.0,2000000
2020-10-15,FFF,true,140.0,2000000
2020-10-15,GGG,false,140.0,0
2020-10-15,HHH,false,140.0,0
2020-10-16,AAA,true,140.0,2000000
2020-10-16,BBB,true,140.0,2000000
2020-10-16,CCC,true,140.0,2000000
2020-10-16,DDD,true,140.0,2000000
2020-10-16,EEE,true,950.0,2000000
2020-10-16,FFF,true,140.0,2000000
2020-10-16,GGG,false,140.0,0
2020-10-16,HHH,false,140.0,0
2020-10-19,AAA,true,140.0,2000000
2020-10-19,BBB,true,140.0,2000000
2020-10-19,CCC,true,140.0,2000000
2020-10-19,DDD,true,140.0,2000000
2020-10-19,EEE,true,950.0,2000000
2020-10-19,FFF,true,140.0,2000000
2020-10-19,GGG,false,140.0,0
2020-10-19,HHH,false,140.0,0
2020-10-20,AAA,true,140.0,2000000
2020-10-20,BBB,true,140.0,2000000
2020-10-20,CCC,true,140.0,2000000
2020-10-20,DDD,true,140.0,2000000
2020-10-20,EEE,true,950.0,2000000
2020-10-20,FFF,true,140.0,2000000
2020-10-20,GGG,false,140.0,0
2020-10-20,HHH,false,140.0,0
2020-10-21,AAA,true,140.0,2000000
2020-10-21,BBB,true,140.0,2000000
2020-10-21,CCC,true,140.0,2000000
2020-10-21,DDD,true,140.0,2000000
2020-10-21,EEE,true,950.0,2000000
2020-10-21,FFF,true,140.0,2000000
2020-10-21,GGG,false,140.0,0
2020-10-21,HHH,false,140.0,0
2020-10-22,AAA,true,140.0,2000000
2020-10-22,BBB,true,140.0,2000000
2020-10-22,CCC,true,140.0,2000000
2020-10-22,DDD,true,140.0,2000000
2020-10-22,EEE,true,950.0,2000000
2020-10-22,FFF,true,140.0,2000000
2020-10-22,GGG,false,140.0,0
2020-10-22,HHH,false,140.0,0
2020-10-23,AAA,true,140.0,2000000
2020-10-23,BBB,true,140.0,2000000
2020-10-23,CCC,true,140.0,2000000
2020-10-23,DDD,true,140.0,2000000
2020-10-23,EEE,true,950.0,2000000
2020-10-23,FFF,true,140.0,2000000
2020-10-23,GGG,false,140.0,0
2020-10-23,HHH,false,140.0,0
2020-10-26,AAA,true,140.0,2000000
2020-10-26,BBB,true,140.0,2000000
2020-10-26,CCC,true,140.0,2000000
2020-10-26,DDD,true,140.0,2000000
2020-10-26,EEE,true,950.0,2000000
2020-10-26,FFF,true,140.0,2000000
2020-10-26,GGG,false,140.0,0
2020-10-26,HHH,false,140.0,0
2020-10-27,AAA,true,140.0,2000000
2020-10-27,BBB,true,140.0,2000000
2020-10-27,CCC,true,140.0,2000000
2020-10-27,DDD,true,140.0,2000000
2020-10-27,EEE,true,950.0,2000000
2020-10-27,FFF,true,140.0,2000000
2020-10-27,GGG,false,140.0,0
2020-10-27,HHH,false,140.0,0
2020-10-28,AAA,true,140.0,2000000
2020-10-28,BBB,true,140.0,2000000
2020-10-28,CCC,true,140.0,2000000
2020-10-28,DDD,true,140.0,2000000
2020-10-28,EEE,true,950.0,2000000
2020-10-28,FFF,true,140.0,2000000
2020-10-28,GGG,false,140.0,0
2020-10-28,HHH,false,140.0,0
2020-10-29,AAA,true,140.0,2000000
2020-10-29,BBB,true,140.0,2000000
2020-10-29,CCC,true,140.0,2000000
2020-10-29,DDD,true,140.0,2000000
2020-10-29,EEE,true,950.0,2000000
2020-10-29,FFF,true,140.0,2000000
2020-10-29,GGG,false,140.0,0
2020-10-29,HHH,false,140.0,0
2020-10-30,AAA,true,140.0,2000000
2020-10-30,BBB,true,140.0,2000000
2020-10-30,CCC,true,140.0,2000000
2020-10-30,DDD,true,140.0,2000000
2020-10-30,EEE,true,950.0,2000000
2020-10-30,FFF,true,140.0,2000000
2020-10-30,GGG,false,140.0,0
2020-10-30,HHH,false,140.0,0
2020-11-02,AAA,true,140.0,2000000
2020-11-02,BBB,true,140.0,2000000
2020-11-02,CCC,true,140.0,2000000
2020-11-02,DDD,true,140.0,2000000
2020-11-02,EEE,true,950.0,2000000
2020-11-02,FFF,true,140.0,2000000
2020-11-02,GGG,false,140.0,0
2020-11-02,HHH,false,140.0,0
2020-11-03,AAA,true,140.0,2000000
2020-11-03,BBB,true,140.0,2000000
2020-11-03,CCC,true,140.0,2000000
2020-11-03,DDD,true,140.0,2000000
2020-11-03,EEE,true,950.0,2000000
2020-11-03,FFF,true,140.0,2000000
2020-11-03,GGG,false,140.0,0
2020-11-03,HHH,false,140.0,0
2020-11-04,AAA,true,140.0,2000000
2020-11-04,BBB,true,140.0,2000000
2020-11-04,CCC,true,140.0,2000000
2020-11-04,DDD,true,140.0,2000000
2020-11-04,EEE,true,950.0,2000000
2020-11-04,FFF,true,140.0,2000000
2020-11-04,GGG,false,140.0,0
2020-11-04,HHH,false,140.0,0
2020-11-05,AAA,true,140.0,2000000
2020-11-05,BBB,true,140.0,2000000
2020-11-05,CCC,true,140.0,2000000
2020-11-05,DDD,true,140.0,2000000
2020-11-05,EEE,true,950.0,2000000
2020-11-05,FFF,true,140.0,2000000
2020-11-05,GGG,false,140.0,0
2020-11-05,HHH,false,140.0,0
2020-11-06,AAA,true,140.0,2000000
2020-11-06,BBB,true,140.0,2000000
2020-11-06,CCC,true,140.0,2000000
2020-11-06,DDD,true,140.0,2000000
2020-11-06,EEE,true,950.0,2000000
2020-11-06,FFF,true,140.0,2000000
2020-11-06,GGG,false,140.0,0
2020-11-06,HHH,false,140.0,0
2020-11-09,AAA,true,140.0,2000000
2020-11-09,BBB,true,140.0,2000000
2020-11-09,CCC,true,140.0,2000000
2020-11-09,DDD,true,140.0,2000000
2020-11-09,EEE,true,950.0,2000000
2020-11-09,FFF,true,140.0,2000000
2020-11-09,GGG,false,140.0,0
2020-11-09,HHH,false,140.0,0
2020-11-10,AAA,true,140.0,2000000
2020-11-10,BBB,true,140.0,2000000
2020-11-10,CCC,true,140.0,2000000
2020-11-10,DDD,true,140.0,2000000
2020-11-10,EEE,true,950.0,2000000
2020-11-10,FFF,true,140.0,2000000
2020-11-10,GGG,false,140.0,0
2020-11-10,HHH,false,140.0,0
2020-11-11,AAA,true,140.0,2000000
2020-11-11,BBB,true,140.0,2000000
2020-11-11,CCC,true,140.0,2000000
2020-11-11,DDD,true,140.0,2000000
2020-11-11,EEE,true,950.0,2000000
2020-11-11,FFF,true,140.0,2000000
2020-11-11,GGG,false,140.0,0
2020-11-11,HHH,false,140.0,0
2020-11-12,AAA,true,140.0,2000000
2020-11-12,BBB,true,140.0,2000000
2020-11-12,CCC,true,140.0,2000000
2020-11-12,DDD,true,140.0,2000000
2020-11-12,EEE,true,950.0,2000000
2020-11-12,FFF,true,140.0,2000000
2020-11-12,GGG,false,140.0,0
2020-11-12,HHH,false,140.0,0
2020-11-13,AAA,true,140.0,2000000
2020-11-13,BBB,true,140.0,2000000
2020-11-13,CCC,true,140.0,2000000
2020-11-13,DDD,true,140.0,2000000
2020-11-13,EEE,true,950.0,2000000
2020-11-13,FFF,true,140.0,2000000
2020-11-13,GGG,false,140.0,0
2020-11-13,HHH,false,140.0,0
2020-11-16,AAA,true,140.0,2000000
2020-11-16,BBB,true,140.0,2000000
2020-11-16,CCC,true,140.0,2000000
2020-11-16,DDD,true,140.0,2000000
2020-11-16,EEE,true,950.0,2000000
2020-11-16,FFF,true,140.0,2000000
2020-11-16,GGG,false,140.0,0
2020-11-16,HHH,false,140.0,0
2020-11-17,AAA,true,140.0,2000000
2020-11-17,BBB,true,140.0,2000000
2020-11-17,CCC,true,140.0,2000000
2020-11-17,DDD,true,140.0,2000000
2020-11-17,EEE,true,950.0,2000000
2020-11-17,FFF,true,140.0,2000000
2020-11-17,GGG,false,140.0,0
2020-11-17,HHH,false,140.0,0
2020-11-18,AAA,true,140.0,2000000
2020-11-18,BBB,true,140.0,2000000
2020-11-18,CCC,true,140.0,2000000
2020-11-18,DDD,true,140.0,2000000
2020-11-18,EEE,true,950.0,2000000
2020-11-18,FFF,true,140.0,2000000
2020-11-18,GGG,false,140.0,0
2020-11-18,HHH,false,140.0,0
2020-11-19,AAA,true,140.0,2000000
2020-11-19,BBB,true,140.0,2000000
2020-11-19,CCC,true,140.0,2000000
2020-11-19,DDD,true,140.0,2000000
2020-11-19,EEE,true,950.0,2000000
2020-11-19,FFF,true,140.0,2000000
2020-11-19,GGG,false,140.0,0
2020-11-19,HHH,false,140.0,0
2020-11-20,AAA,true,140.0,2000000
2020-11-20,BBB,true,140.0,2000000
2020-11-20,CCC,true,140.0,2000000
2020-11-20,DDD,true,140.0,2000000
2020-11-20,EEE,true,950.0,2000000
2020-11-20,FFF,true,140.0,2000000
2020-11-20,GGG,false,140.0,0
2020-11-20,HHH,false,140.0,0
2020-11-23,AAA,true,140.0,2000000
2020-11-23,BBB,true,140.0,2000000
2020-11-23,CCC,true,140.0,2000000
2020-11-23,DDD,true,140.0,2000000
2020-11-23,EEE,true,950.0,2000000
2020-11-23,FFF,true,140.0,2000000
2020-11-23,GGG,false,140.0,0
2020-11-23,HHH,false,140.0,0
2020-11-24,AAA,true,140.0,2000000
2020-11-24,BBB,true,140.0,2000000
2020-11-24,CCC,true,140.0,2000000
2020-11-24,DDD,true,140.0,2000000
2020-11-24,EEE,true,950.0,2000000
2020-11-24,FFF,true,140.0,2000000
2020-11-24,GGG,false,140.0,0
2020-11-24,HHH,false,140.0,0
2020-11-25,AAA,true,140.0,2000000
2020-11-25,BBB,true,140.0,2000000
2020-11-25,CCC,true,140.0,2000000
2020-11-25,DDD,true,140.0,2000000
2020-11-25,EEE,true,950.0,2000000
2020-11-25,FFF,true,140.0,2000000
2020-11-25,GGG,false,140.0,0
2020-11-25,HHH,false,140.0,0
2020-11-26,AAA,true,140.0,2000000
2020-11-26,BBB,true,140.0,2000000
2020-11-26,CCC,true,140.0,2000000
2020-11-26,DDD,true,140.0,2000000
2020-11-26,EEE,true,950.0,2000000
2020-11-26,FFF,true,140.0,2000000
2020-11-26,GGG,false,140.0,0
2020-11-26,HHH,false,140.0,0
2020-11-27,AAA,true,140.0,2000000
2020-11-27,BBB,true,140.0,2000000
2020-11-27,CCC,true,140.0,2000000
2020-11-27,DDD,true,140.0,2000000
2020-11-27,EEE,true,950.0,2000000
2020-11-27,FFF,true,140.0,2000000
2020-11-27,GGG,false,140.0,0
2020-11-27,HHH,false,140.0,0
2020-11-30,AAA,true,140.0,2000000
2020-11-30,BBB,true,140.0,2000000
2020-11-30,CCC,true,140.0,2000000
2020-11-30,DDD,true,140.0,2000000
2020-11-30,EEE,true,950.0,2000000
2020-11-30,FFF,true,140.0,2000000
2020-11-30,GGG,false,140.0,0
2020-11-30,HHH,false,140.0,0
2020-12-01,AAA,true,140.0,2000000
2020-12-01,BBB,true,140.0,2000000
2020-12-01,CCC,true,140.0,2000000
2020-12-01,DDD,true,140.0,2000000
2020-12-01,EEE,true,950.0,2000000
2020-12-01,FFF,true,140.0,2000000
2020-12-01,GGG,false,140.0,0
2020-12-01,HHH,false,140.0,0
2020-12-02,AAA,true,140.0,2000000
2020-12-02,BBB,true,140.0,2000000
2020-12-02,CCC,true,140.0,2000000
2020-12-02,DDD,true,140.0,2000000
2020-12-02,EEE,true,950.0,2000000
2020-12-02,FFF,true,140.0,2000000
2020-12-02,GGG,false,140.0,0
2020-12-02,HHH,false,140.0,0
2020-12-03,AAA,true,140.0,2000000
2020-12-03,BBB,true,140.0,2000000
2020-12-03,CCC,true,140.0,2000000
2020-12-03,DDD,true,140.0,2000000
2020-12-03,EEE,true,950.0,2000000
2020-12-03,FFF,true,140.0,2000000
2020-12-03,GGG,false,140.0,0
2020-12-03,HHH,false,140.0,0
2020-12-04,AAA,true,140.0,2000000
2020-12-04,BBB,true,140.0,2000000
2020-12-04,CCC,true,140.0,2000000
2020-12-04,DDD,true,140.0,2000000
2020-12-04,EEE,true,950.0,2000000
2020-12-04,FFF,true,140.0,2000000
2020-12-04,GGG,false,140.0,0
2020-12-04,HHH,false,140.0,0
2020-12-07,AAA,true,140.0,2000000
2020-12-07,BBB,true,140.0,2000000
2020-12-07,CCC,true,140.0,2000000
2020-12-07,DDD,true,140.0,2000000
2020-12-07,EEE,true,950.0,2000000
2020-12-07,FFF,true,140.0,2000000
2020-12-07,GGG,false,140.0,0
2020-12-07,HHH,false,140.0,0
2020-12-08,AAA,true,140.0,2000000
2020-12-08,BBB,true,140.0,2000000
2020-12-08,CCC,true,140.0,2000000
2020-12-08,DDD,true,140.0,2000000
2020-12-08,EEE,true,950.0,2000000
2020-12-08,FFF,true,140.0,2000000
2020-12-08,GGG,false,140.0,0
2020-12-08,HHH,false,140.0,0
2020-12-09,AAA,true,140.0,2000000
2020-12-09,BBB,true,140.0,2000000
2020-12-09,CCC,true,140.0,2000000
2020-12-09,DDD,true,140.0,2000000
2020-12-09,EEE,true,950.0,2000000
2020-12-09,FFF,true,140.0,2000000
2020-12-09,GGG,false,140.0,0
2020-12-09,HHH,false,140.0,0
2020-12-10,AAA,true,140.0,2000000
2020-12-10,BBB,true,140.0,2000000
2020-12-10,CCC,true,140.0,2000000
2020-12-10,DDD,true,140.0,2000000
2020-12-10,EEE,true,950.0,2000000
2020-12-10,FFF,true,140.0,2000000
2020-12-10,GGG,false,140.0,0
2020-12-10,HHH,false,140.0,0
2020-12-11,AAA,true,140.0,2000000
2020-12-11,BBB,true,140.0,2000000
2020-12-11,CCC,true,140.0,2000000
2020-12-11,DDD,true,140.0,2000000
2020-12-11,EEE,true,950.0,2000000
2020-12-11,FFF,true,140.0,2000000
2020-12-11,GGG,false,140.0,0
2020-12-11,HHH,false,140.0,0
2020-12-14,AAA,true,140.0,2000000
2020-12-14,BBB,true,140.0,2000000
2020-12-14,CCC,true,140.0,2000000
2020-12-14,DDD,true,140.0,2000000
2020-12-14,EEE,true,950.0,2000000
2020-12-14,FFF,true,140.0,2000000
2020-12-14,GGG,false,140.0,0
2020-12-14,HHH,false,140.0,0
2020-12-15,AAA,true,140.0,2000000
2020-12-15,BBB,true,140.0,2000000
2020-12-15,CCC,true,140.0,2000000
2020-12-15,DDD,true,140.0,2000000
2020-12-15,EEE,true,950.0,2000000
2020-12-15,FFF,true,140.0,2000000
2020-12-15,GGG,false,140.0,0
2020-12-15,HHH,false,140.0,0
2020-12-16,AAA,true,140.0,2000000
2020-12-16,BBB,true,140.0,2000000
2020-12-16,CCC,true,140.0,2000000
2020-12-16,DDD,true,140.0,2000000
2020-12-16,EEE,true,950.0,2000000
2020-12-16,FFF,true,140.0,2000000
2020-12-16,GGG,false,140.0,0
2020-12-16,HHH,false,140.0,0
2020-12-17,AAA,true,140.0,2000000
2020-12-17,BBB,true,140.0,2000000
2020-12-17,CCC,true,140.0,2000000
2020-12-17,DDD,true,140.0,2000000
2020-12-17,EEE,true,950.0,2000000
2020-12-17,FFF,true,140.0,2000000
2020-12-17,GGG,false,140.0,0
2020-12-17,HHH,false,140.0,0
2020-12-18,AAA,true,140.0,2000000
2020-12-18,BBB,true,140.0,2000000
2020-12-18,CCC,true,140.0,2000000
2020-12-18,DDD,true,140.0,2000000
2020-12-18,EEE,true,950.0,2000000
2020-12-18,FFF,true,140.0,2000000
2020-12-18,GGG,false,140.0,0
2020-12-18,HHH,false,140.0,0
2020-12-21,AAA,true,140.0,2000000
2020-12-21,BBB,true,140.0,2000000
2020-12-21,CCC,true,140.0,2000000
2020-12-21,DDD,true,140.0,2000000
2020-12-21,EEE,true,950.0,2000000
2020-12-21,FFF,true,140.0,2000000
2020-12-21,GGG,false,140.0,0
2020-12-21,HHH,false,140.0,0
2020-12-22,AAA,true,140.0,2000000
2020-12-22,BBB,true,140.0,2000000
2020-12-22,CCC,true,140.0,2000000
2020-12-22,DDD,true,140.0,2000000
2020-12-22,EEE,true,950.0,2000000
2020-12-22,FFF,true,140.0,2000000
2020-12-22,GGG,false,140.0,0
2020-12-22,HHH,false,140.0,0
2020-12-23,AAA,true,140.0,2000000
2020-12-23,BBB,true,140.0,2000000
2020-12-23,CCC,true,140.0,2000000
2020-12-23,DDD,true,140.0,2000000
2020-12-23,EEE,true,950.0,2000000
2020-12-23,FFF,true,140.0,2000000
2020-12-23,GGG,false,140.0,0
2020-12-23,HHH,false,140.0,0
2020-12-24,AAA,true,140.0,2000000
2020-12-24,BBB,true,140.0,2000000
2020-12-24,CCC,true,140.0,2000000
2020-12-24,DDD,true,140.0,2000000
2020-12-24,EEE,true,950.0,2000000
2020-12-24,FFF,true,140.0,2000000
2020-12-24,GGG,false,140.0,0
2020-12-24,HHH,false,140.0,0
2020-12-25,AAA,true,140.0,2000000
2020-12-25,BBB,true,140.0,2000000
2020-12-25,CCC,true,140.0,2000000
2020-12-25,DDD,true,140.0,2000000
2020-12-25,EEE,true,950.0,2000000
2020-12-25,FFF,true,140.0,2000000
2020-12-25,GGG,false,140.0,0
2020-12-25,HHH,false,140.0,0
2020-12-28,AAA,true,140.0,2000000
2020-12-28,BBB,true,140.0,2000000
2020-12-28,CCC,true,140.0,2000000
2020-12-28,DDD,true,140.0,2000000
2020-12-28,EEE,true,950.0,2000000
2020-12-28,FFF,true,140.0,2000000
2020-12-28,GGG,false,140.0,0
2020-12-28,HHH,false,140.0,0
2020-12-29,AAA,true,140.0,2000000
2020-12-29,BBB,true,140.0,2000000
2020-12-29,CCC,true,140.0,2000000
2020-12-29,DDD,true,140.0,2000000
2020-12-29,EEE,true,950.0,2000000
2020-12-29,FFF,true,140.0,2000000
2020-12-29,GGG,false,140.0,0
2020-12-29,HHH,false,140.0,0
2020-12-30,AAA,true,140.0,2000000
2020-12-30,BBB,true,140.0,2000000
2020-12-30,CCC,true,140.0,2000000
2020-12-30,DDD,true,140.0,2000000
2020-12-30,EEE,true,950.0,2000000
2020-12-30,FFF,true,140.0,2000000
2020-12-30,GGG,false,140.0,0
2020-12-30,HHH,false,140.0,0
2020-12-31,AAA,true,140.0,2000000
2020-12-31,BBB,true,140.0,2000000
2020-12-31,CCC,true,140.0,2000000
2020-12-31,DDD,true,140.0,2000000
2020-12-31,EEE,true,950.0,2000000
2020-12-31,FFF,true,140.0,2000000
2020-12-31,GGG,false,140.0,0
2020-12-31,HHH,false,140.0,0
2021-01-01,AAA,true,140.0,2000000
2021-01-01,BBB,true,140.0,2000000
2021-01-01,CCC,true,140.0,2000000
2021-01-01,DDD,true,140.0,2000000
2021-01-01,EEE,true,950.0,2000000
2021-01-01,FFF,true,140.0,2000000
2021-01-01,GGG,false,140.0,0
2021-01-01,HHH,false,140.0,0
2021-01-04,AAA,true,140.0,2000000
2021-01-04,BBB,true,140.0,2000000
2021-01-04,CCC,true,140.0,2000000
2021-01-04,DDD,true,140.0,2000000
2021-01-04,EEE,true,950.0,2000000
2021-01-04,FFF,true,140.0,2000000
2021-01-04,GGG,false,140.0,0
2021-01-04,HHH,false,140.0,0
2021-01-05,AAA,true,140.0,2000000
2021-01-05,BBB,true,140.0,2000000
2021-01-05,CCC,true,140.0,2000000
2021-01-05,DDD,true,140.0,2000000
2021-01-05,EEE,true,950.0,2000000
2021-01-05,FFF,true,140.0,2000000
2021-01-05,GGG,false,140.0,0
2021-01-05,HHH,false,140.0,0
2021-01-06,AAA,true,140.0,2000000
2021-01-06,BBB,true,140.0,2000000
2021-01-06,CCC,true,140.0,2000000
2021-01-06,DDD,true,140.0,2000000
2021-01-06,EEE,true,950.0,2000000
2021-01-06,FFF,true,140.0,2000000
2021-01-06,GGG,false,140.0,0
2021-01-06,HHH,false,140.0,0
2021-01-07,AAA,true,140.0,2000000
2021-01-07,BBB,true,140.0,2000000
2021-01-07,CCC,true,140.0,2000000
2021-01-07,DDD,true,140.0,2000000
2021-01-07,EEE,true,950.0,2000000
2021-01-07,FFF,true,140.0,2000000
2021-01-07,GGG,false,140.0,0
2021-01-07,HHH,false,140.0,0
2021-01-08,AAA,true,140.0,2000000
2021-01-08,BBB,true,140.0,2000000
2021-01-08,CCC,true,140.0,2000000
2021-01-08,DDD,true,140.0,2000000
2021-01-08,EEE,true,950.0,2000000
2021-01-08,FFF,true,140.0,2000000
2021-01-08,GGG,false,140.0,0
2021-01-08,HHH,false,140.0,0
2021-01-11,AAA,true,140.0,2000000
2021-01-11,BBB,true,140.0,2000000
2021-01-11,CCC,true,140.0,2000000
2021-01-11,DDD,true,140.0,2000000
2021-01-11,EEE,true,950.0,2000000
2021-01-11,FFF,true,140.0,2000000
2021-01-11,GGG,false,140.0,0
2021-01-11,HHH,false,140.0,0
2021-01-12,AAA,true,140.0,2000000
2021-01-12,BBB,true,140.0,2000000
2021-01-12,CCC,true,140.0,2000000
2021-01-12,DDD,true,140.0,2000000
2021-01-12,EEE,true,950.0,2000000
2021-01-12,FFF,true,140.0,2000000
2021-01-12,GGG,false,140.0,0
2021-01-12,HHH,false,140.0,0
2021-01-13,AAA,true,140.0,2000000
2021-01-13,BBB,true,140.0,2000000
2021-01-13,CCC,true,140.0,2000000
2021-01-13,DDD,true,140.0,2000000
2021-01-13,EEE,true,950.0,2000000
2021-01-13,FFF,true,140.0,2000000
2021-01-13,GGG,false,140.0,0
2021-01-13,HHH,false,140.0,0
2021-01-14,AAA,true,140.0,2000000
2021-01-14,BBB,true,140.0,2000000
2021-01-14,CCC,true,140.0,2000000
2021-01-14,DDD,true,140.0,2000000
2021-01-14,EEE,true,950.0,2000000
2021-01-14,FFF,true,140.0,2000000
2021-01-14,GGG,false,140.0,0
2021-01-14,HHH,false,140.0,0
2021-01-15,AAA,true,140.0,2000000
2021-01-15,BBB,true,140.0,2000000
2021-01-15,CCC,true,140.0,2000000
2021-01-15,DDD,true,140.0,2000000
2021-01-15,EEE,true,950.0,2000000
2021-01-15,FFF,true,140.0,2000000
2021-01-15,GGG,false,140.0,0
2021-01-15,HHH,false,140.0,0
2021-01-18,AAA,true,140.0,2000000
2021-01-18,BBB,true,140.0,2000000
2021-01-18,CCC,true,140.0,2000000
